'2013-06-10', ' EUR_USD', 'buy', ' 1.32024', ' 1.3253', ' 1.3269350000000002', ' 1.3177699999999999', ' 1.3218288965591736', 0.0010649999999998716, 0.016619999999999857, 0.018100000000000005, 0.02556999999999987, 0.02110999999999974, 0.030624999999999902, 0.0008042379184962425, 0.012699819665617153, 0.013846389228886173, 0.019673316765789716, 0.016186291874649966, 0.023654585127541584, 76.93936918362094, 123.70560568974072, 314.1348918320235, 152.0830952585877, 354.0662625312763, 248.38017451564022, 295.736756948238, 723.2479488406453, 249.7829504657743, 741.4924241887899, 297.0282860229961, 280.8493311456695, 0.024659716020890603, 0.024493377086691144, 0.024826108978151056, 0.025539834170990334, 1.32382625, 1.9999999999686935e-05, 65501, 902, -65527, 68091, 7001, 0.20311461538461537, 0.09779592592592591, 0.10531868945868945, 144.88428057937327, 1.2785851, 1.3232118999999996, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', 50.599999999998424, 59.29999999999769, ' 101836.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-06-11', ' EUR_USD', 'buy', ' 1.3252950000000001', ' 1.3312249999999999', ' 1.3317649999999999', ' 1.323185', ' 1.3276907879765547', 0.009389999999999787, 0.00698999999999983, 0.022544999999999815, 0.03177999999999992, 0.03149499999999983, 0.027034999999999698, 0.007103761059436152, 0.005278519296046268, 0.017227282452547465, 0.02445659493091275, 0.02423195586775702, 0.020729341583664723, 128.27339431954772, 235.431418292977, 102.54980527423642, 220.67905044534305, 407.2206249705445, 212.6812748547762, 2049.2469220675885, 912.2322433294061, 352.46191994332725, 878.5326121703716, 296.1259591242904, 899.2782670450688, 0.03639619299713879, 0.029240647747611898, 0.029073565164287614, 0.029407784595517312, 1.3293499999999998, -0.00217500000000026, 116772, 65501, 902, -65527, 68091, 0.20389230769230768, 0.09817037037037035, 0.10572193732193733, 151.1711219746444, 1.2792566, 1.3273524, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', 59.29999999999769, 32.20000000000223, ' 133589.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-06-12', ' EUR_USD', 'buy', ' 1.3312149999999998', ' 1.334435', ' 1.33596', ' 1.326565', ' 1.3317355371188015', 0.014190000000000147, 0.012599999999999945, 0.010199999999999987, 0.027365000000000084, 0.03499000000000008, 0.034704999999999986, 0.010748005105113178, 0.009532203338540698, 0.0077025603461621135, 0.020936139609967395, 0.026926880321983676, 0.026701699583759692, 540.7665267396872, 284.5716520894293, 162.45833377706313, 295.0186457002479, 116.42482634611495, 273.21656228762174, 254.9311377834301, 406.68240368845136, 2249.859383788763, 1004.0849039766805, 383.19403356598485, 962.6615183793925, 0.030710409948442673, 0.03889526849491037, 0.03172246898689902, 0.03155498351518812, 1.3328487500000001, -0.0020649999999999835, 75561, 116772, 65501, 902, -65527, 0.20480384615384614, 0.09860925925925924, 0.1061945868945869, 146.45565667380467, 1.2795587, 1.3315868000000002, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', 32.20000000000223, 14.350000000000751, ' 111884.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-06-13', ' EUR_USD', 'sell', ' 1.33444', ' 1.3358750000000001', ' 1.33902', ' 1.327855', ' 1.3335094389748041', 0.010575000000000223, 0.015630000000000255, 0.014040000000000052, 0.028675000000000228, 0.02880500000000019, 0.036430000000000184, 0.007979325435750565, 0.011838711754257927, 0.010621598005802578, 0.021936199510404094, 0.022037840360501115, 0.02803504573106225, 197.542852778471, 148.17914519441334, 589.9116071123727, 311.7849446707873, 177.79363372062184, 321.7493645371552, 531.6451444979997, 378.1898434467789, 264.3706039291788, 425.4303331350582, 2339.85375914032, 1045.289835855833, 0.024294773000866406, 0.03182265819607247, 0.04001634909204158, 0.03283580935592505, 1.33465625, -0.004669999999999952, 57342, 75561, 116772, 65501, 902, 0.20529769230769232, 0.09884703703703704, 0.10645065527065528, 134.83244952231203, 1.27983015, 1.33570535, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', 14.350000000000751, -12.750000000001371, ' 131331.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-06-14', ' EUR_USD', 'buy', ' 1.33588', ' 1.3346049999999998', ' 1.33731', ' 1.329465', ' 1.333100386108989', 0.0033799999999999386, 0.009304999999999897, 0.014359999999999928, 0.025924999999999754, 0.0274049999999999, 0.027534999999999865, 0.0025390148171796196, 0.007021051837319775, 0.010876769084525924, 0.01981003759513384, 0.020964657282741665, 0.02106620150412745, 133.09868183354527, 93.04381629364492, 183.68593905139454, 134.1203816058753, 546.5683765058991, 287.784332463613, 460.322697208215, 247.25036296196865, 510.3188863327238, 362.6004080290404, 256.0455192034128, 408.8957009147839, 0.026832495979934114, 0.023320988506275644, 0.030841717033232123, 0.039027618287627075, 1.33399625, 0.0036049999999998583, 29253, 57342, 75561, 116772, 65501, 0.20551923076923082, 0.09895370370370371, 0.1065655270655271, 115.09798922212934, 1.2811938999999999, 1.3393791, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', -12.750000000001371, 6.300000000001305, ' 94248.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-06-16', ' EUR_USD', 'buy', ' 1.334825', ' 1.335455', ' 1.335775', ' 1.3343699999999998', ' 1.3350548462255356', 0.0010200000000000209, 0.004230000000000178, 0.010155000000000136, 0.011220000000000008, 0.026774999999999993, 0.02825500000000014, 0.0007643684405759897, 0.0031775244605533838, 0.007662416056741973, 0.008472816380778342, 0.020459547024482678, 0.02161490208078346, 94.62379325393051, 79.6821457747901, 143.00532627825172, 101.89945701303667, 192.96025138841443, 143.52979030686555, 120.83371154652484, 289.91072492909296, 473.67676862893495, 255.94377269306992, 524.5923662071214, 373.0342821275271, 0.027711830820080958, 0.02748647796080725, 0.023972734034151368, 0.0314982524571804, 1.33526375, 0.004894999999999872, 1168, 29253, 57342, 75561, 116772, 0.20532384615384613, 0.09885962962962962, 0.10646421652421652, 106.94107463828519, 1.2822026, 1.3426864, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', 6.300000000001305, 7.749999999999702, ' 2146.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-06-17', ' EUR_USD', 'buy', ' 1.335445', ' 1.33622', ' 1.3381750000000001', ' 1.3318500000000002', ' 1.334508699933176', 0.0003449999999998177, 0.0017849999999999255, 0.004995000000000083, 0.01438499999999987, 0.011984999999999912, 0.027539999999999898, 0.00025825769626635546, 0.0013376447710078988, 0.0037521831395895384, 0.01088259881150058, 0.009050508406740428, 0.021044105510896395, 74.9209590599268, 97.56296272492428, 102.76633564304719, 87.93066566707454, 151.9213062784839, 109.86953366048597, 181.46771599876388, 328.15359925849367, 124.14037544683175, 302.4313469101946, 485.695432907578, 263.7678414510579, 0.02230178949864966, 0.028300543693653833, 0.02807506174359283, 0.02455930500923928, 1.33561625, -0.003810000000000091, 27997, 1168, 29253, 57342, 75561, 0.2054546153846154, 0.09892259259259259, 0.10653202279202281, 96.47613592762099, 1.28390125, 1.3452902500000001, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', 7.749999999999702, 31.049999999999134, ' 73327.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-06-18', ' EUR_USD', 'sell', ' 1.336225', ' 1.33933', ' 1.341615', ' 1.332575', ' 1.3376923678151336', 0.00472500000000009, 0.003454999999999764, 0.004894999999999872, 0.01908500000000002, 0.017494999999999816, 0.015094999999999859, 0.0035403733688994803, 0.0025863198278280254, 0.0036682191339404853, 0.014455650277031929, 0.01323538868315623, 0.011399034159344722, 125.74728174274242, 199.00202269749795, 102.77561329499788, 193.84089384326163, 135.86869751253164, 121.46386418342398, 707.8256714787645, 377.07794874618895, 214.58770407130777, 385.8845267465311, 137.5831528716104, 353.33217614056093, 0.024579253365973067, 0.024681157091816012, 0.030693873153538588, 0.030467866403022056, 1.3382125, -0.004240000000000244, 47460, 27997, 1168, 29253, 57342, 0.2055723076923077, 0.09897925925925925, 0.10659304843304844, 97.5417464569053, 1.2862688, 1.3474942, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', 31.049999999999134, -111.0000000000011, ' 95983.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-06-19', ' EUR_USD', 'sell', ' 1.3393', ' 1.3281999999999998', ' 1.341765', ' 1.32621', ' 1.3337622329115089', -0.0072550000000002335, -0.006404999999999994, -0.0076750000000003205, 0.0028999999999999027, 0.007954999999999934, 0.006364999999999732, -0.005432605366710397, -0.004799172788952533, -0.005745298025638865, 0.0021881838074397516, 0.006025396801351215, 0.004815275734111846, -439.1146537612673, -181.73891121209525, -16.124714790124475, -170.98198869184944, 3.089985759194408, -150.71646093073244, 113.80126785304672, 63.217719570786365, 327.97515443157477, 166.74187483612346, 96.05861492422655, 179.27834573628266, 0.014915793012806614, 0.016064871481028083, 0.016165928374149718, 0.022128678012536016, 1.33109375, -0.0002950000000003783, -80559, 47460, 27997, 1168, 29253, 0.20605076923076923, 0.09920962962962962, 0.10684113960113961, 66.33192141902114, 1.2899202500000002, 1.34732225, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', -111.0000000000011, -54.09999999999915, ' 108260.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-06-20', ' EUR_USD', 'sell', ' 1.328195', ' 1.322785', ' 1.33005', ' 1.31613', ' 1.3218164440792488', -0.013434999999999864, -0.012669999999999959, -0.01181999999999972, -0.008439999999999781, -0.002514999999999823, 0.0025400000000002088, -0.010054482046369509, -0.009487403169706175, -0.008856553062516415, -0.006340025164791663, -0.0018976835433485422, 0.001923885339463667, -143.31789220724136, -91.21055213273577, -824.4964771189883, -358.7032105155936, -85.14869153993844, -350.9876869553894, -4.6619503269188565, -30.101681710094073, 54.71844278840431, 3.274251199203635, 143.16917511347836, 64.40855585832126, -0.0010949718139151672, 0.010778035883485675, 0.011922429620563176, 0.012023074510164065, 1.3229375, 0.008644999999999792, -6693, -80559, 47460, 27997, 1168, 0.20433846153846152, 0.09838518518518517, 0.10595327635327635, 17.94674519229638, 1.29592495, 1.34514855, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', -54.09999999999915, -106.29999999999917, ' 152734.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-06-21', ' EUR_USD', 'buy', ' 1.322785', ' 1.3121550000000002', ' 1.32544', ' 1.30987', ' 1.3175453027803101', -0.027174999999999727, -0.02406499999999978, -0.023299999999999876, -0.022279999999999855, -0.0190699999999997, -0.01314499999999974, -0.020289995744140525, -0.018009758872041867, -0.017447237083990007, -0.016696204760816267, -0.014325151646040075, -0.009918509016826184, -225.88245705246652, -114.9315013225716, -311.3784762296293, -209.20571695234625, -1581.0262614759135, -706.0957315860031, -153.37782461069864, -171.54728362422964, -128.55328026480015, -140.84928270669025, -61.26501620276389, -114.39870702608755, -0.00732315304103758, -0.00912224793937622, 0.0026553473729254797, 0.0037905446756427976, 1.314905, 0.00894000000000017, -77501, -6693, -80559, 47460, 27997, 0.20350538461538464, 0.09798407407407407, 0.10552131054131057, -30.207951977102717, 1.2988965500000003, 1.34392495, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', -106.29999999999917, 14.600000000002389, ' 109700.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-06-23', ' EUR_USD', 'buy', ' 1.3092199999999998', ' 1.31068', ' 1.311415', ' 1.3088350000000002', ' 1.3104181408255289', -0.017519999999999758, -0.028649999999999842, -0.025539999999999896, -0.02519500000000008, -0.02375499999999997, -0.020544999999999813, -0.013190784520403374, -0.021391292661255886, -0.01911361901483281, -0.01886029755778054, -0.01780154147635514, -0.015433153674247265, -99.83863813154566, -44.59612566369754, -242.19864824504322, -127.06310132088977, -334.6982656400756, -225.57851733888813, -153.8275519251937, -693.0924587420755, -169.07749784461961, -187.45129256687278, -145.74422209531667, -156.21642395504333, -0.00724486742990871, -0.008439026050906524, -0.01023609857766936, 0.00152825748082037, 1.3104025000000001, 0.004129999999999967, 2480, -77501, -6693, -80559, 47460, 0.20187000000000005, 0.09719666666666668, 0.10467333333333337, -69.45288468826777, 1.2999998500000003, 1.34347065, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', 14.600000000002389, 28.300000000001102, ' 5766.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-06-24', ' EUR_USD', 'sell', ' 1.3106849999999999', ' 1.313515', ' 1.31441', ' 1.305895', ' 1.3104021299043418', -0.009270000000000111, -0.014684999999999837, -0.02581499999999992, -0.02108999999999983, -0.022360000000000158, -0.02092000000000005, -0.007007941577807513, -0.01105631681975594, -0.0192745626544615, -0.01580242843388106, -0.016738093010199424, -0.015677046840048448, -18.785784584881192, 62.00426265558743, -81.61310438377211, -25.662878233084257, -210.83837568168727, -103.74575488344685, -203.3116212667742, -659.1414861988095, -128.43592981701823, -605.3278495071933, -138.90219369671368, -156.8832482601687, -0.008892326265751102, -0.005097538714405207, -0.006294280299734918, -0.008095239893221416, 1.31183375, 0.0009499999999997844, 90240, 2480, -77501, -6693, -80559, 0.20164307692307695, 0.09708740740740741, 0.10455566951566954, -71.35735530051757, 1.3022254000000002, 1.3426236, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', 28.300000000001102, -60.05000000000038, ' 114261.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-06-25', ' EUR_USD', 'sell', ' 1.313545', ' 1.30754', ' 1.31508', ' 1.306495', ' 1.3107335828518467', -0.004615000000000258, -0.015245000000000175, -0.0206599999999999, -0.027915000000000134, -0.027064999999999895, -0.02833500000000022, -0.0035171149749840965, -0.011524926575369522, -0.015554886312302292, -0.020902988120153905, -0.02027940851412957, -0.02121081688032205, -14.964579546696463, -15.279270121119715, -61.70932680081422, -42.28858645882575, -120.02494358763495, -65.56628331171521, -1909.4726353994724, -856.9157207431095, -279.47381167862346, -857.7627322052207, -181.95090057410965, -790.2991158840686, -0.017791883415650966, -0.013400739455217687, -0.009623213873182605, -0.010814511644796944, 1.30916375, 0.0007499999999998064, -76730, 90240, 2480, -77501, -6693, 0.2020792307692308, 0.0972974074074074, 0.10478182336182339, -90.70099067108843, 1.30351175, 1.3421467499999997, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', -60.05000000000038, -58.950000000002056, ' 101422.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-06-26', ' EUR_USD', 'buy', ' 1.30756', ' 1.3016649999999998', ' 1.3087300000000002', ' 1.298475', ' 1.3034816224262824', -0.009015000000000217, -0.010490000000000332, -0.02112000000000025, -0.03455500000000011, -0.03379000000000021, -0.03293999999999997, -0.0068781090731530325, -0.007994482359172758, -0.01596631349765854, -0.02586026253161913, -0.025302237814078504, -0.02468146005747017, -277.8962055734617, -127.944309189447, -52.697156729888135, -126.7566064735693, -103.91448337296602, -144.83594855877195, -477.2256565113715, -325.64685326069645, -2327.5923421818834, -1048.9129983808048, -354.3613210793959, -1053.0597732575504, -0.024557209605563544, -0.022205111833086093, -0.01783369803063463, -0.014073145514658296, 1.30263375, 0.004834999999999701, -38392, -76730, 90240, 2480, -77501, 0.20116, 0.09685481481481481, 0.1043051851851852, -137.26629898643876, 1.3026557999999997, 1.3424622, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', -58.950000000002056, 19.94999999999969, ' 101604.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-06-27', ' EUR_USD', 'sell', ' 1.30165', ' 1.303645', ' 1.305725', ' 1.300025', ' 1.3026887367318278', -0.009870000000000045, -0.0070350000000001245, -0.00851000000000024, -0.03568499999999997, -0.03257500000000002, -0.031810000000000116, -0.00751418902715237, -0.005367442854091101, -0.006485514287565294, -0.026643918974412557, -0.024378470611126926, -0.023819597066168544, -26.4236474028499, -3.0689192420315856, -201.15499399250584, -86.92523069982754, -39.98047539836098, -89.18637226457224, -320.01858386522633, -184.9246647026952, -445.92180360785824, -303.6684500299494, -2186.677104832232, -984.2058307684389, -0.024126508842519098, -0.02307343557385717, -0.020717759957933436, -0.016339696672451505, 1.3032599999999999, -0.0018950000000004241, 23467, -38392, -76730, 90240, 2480, 0.20025615384615383, 0.09641962962962962, 0.10383652421652421, -131.453242298929, 1.3020869999999998, 1.3426755, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', 19.94999999999969, -26.15000000000034, ' 86862.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
'2013-06-28', ' EUR_USD', 'sell', ' 1.303625', ' 1.30101', ' 1.3103449999999999', ' 1.299135', ' 1.303952976106264', -0.006529999999999925, -0.012504999999999988, -0.009670000000000067, -0.027189999999999825, -0.03831999999999991, -0.035209999999999964, -0.004994111078819711, -0.009520256715758853, -0.007377849665822373, -0.020471314561059953, -0.0286113205856659, -0.02635045127299394, -63.88976249548545, -7.296652000542619, -57.36867447240784, -32.17967635451142, -303.2828184954376, -141.5137518211103, -162.004744424659, -109.17619714660295, -349.16649152111466, -206.59704842850203, -487.58122401227837, -332.917486652684, -0.02517224197421696, -0.026098998783568927, -0.02504805404534506, -0.022697139852391506, 1.302875, -0.003210000000000157, -59267, 23467, -38392, -76730, 90240, 0.20056076923076924, 0.09656629629629629, 0.10399447293447295, -123.59548668734809, 1.3008598, 1.3431357, ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', ' 0', -26.15000000000034, -8.199999999998209, ' 89061.0', ' 0', ' 0', ' 0', ' 0', ' 0', ' '
