Date,Currency_pair,Prediction_action,Day Open,Day Close,Day High,Day Low,Day Average,Momentum_3day,Momentum_4day,Momentum_5day,Momentum_8day,Momentum_9day,Momentum_10day,Roc_3day,Roc_4day,Roc_5day,Roc_8day,Roc_9day,Roc_10day,Fast_k_3day,Fast_d_3day,Fast_k_4day,Fast_d_4day,Fast_k_5day,Fast_d_5day,Fast_k_8day,Fast_d_8day,Fast_k_9day,Fast_d_9day,Fast_k_10day,Fast_d_10day,PROC_12day,PROC_13day,PROC_14day,PROC_15day,Weighted_Close_Price,WILLIAM_A_D,ADOSC_1day,ADOSC_2day,ADOSC_3day,ADOSC_4day,ADOSC_5day,EMA_12Day,EMA_26Day,MACD,CCI,BOLLINGER_BANDS_LOW,BOLLINGER_BANDS_HIGH,HEIKIN_ASHI_XCLOSE,HEIKIN_ASHI_XOPEN,HEIKIN_ASHI_XHIGH,HEIKIN_ASHI_XLOW,2DAY_HIGH,2DAY_LOW,1DAY_HIGH_LOW_AVG,2DAY_HIGH_LOW_AVG,High_slope_3day,High_slope_4day,High_slope_5day,High_slope_8day,High_slope_10day,High_slope_12day,High_slope_15day,High_slope_20day,High_slope_25day,High_slope_30day,Pips,Prediction_Pips,Volume
'2013-08-12', ' EUR_USD', 'sell', ' 1.33385', ' 1.3291750000000002', ' 1.3340450000000001', ' 1.327735', ' 1.330401518155941', -0.008759999999999657, -0.004809999999999759, -0.0015399999999998748, 0.0010700000000003485, 0.007995000000000196, -0.0008699999999997043, -0.006547403274448802, -0.0036057376957010453, -0.0011572725940564845, 0.0008056591911033755, 0.0060514085892915395, -0.0006541132066957918, -50.41366831949339, -79.80868148215774, 32.516854778974434, -29.552278331142816, 59.30912357912307, 13.804103346201371, 97.57511810724542, 103.80146447492837, 83.57437223232105, 102.61028844355646, 60.927917193589636, 80.6924691777187, 0.002141238827294896, 0.00044784657303295486, 0.0009488559132175335, 0.0013372005424139703, 1.3300325000000002, 0.0032650000000000734, -28262, 1709, -33422, 28924, 70032, 0.2052076923076923, 0.0988037037037037, 0.10640398860398861, 55.93879204956102, 1.3188243999999998, 1.3357276, 1.3312012500000001, 1.3329825, 1.3340450000000001, 1.327735, 1.334435, 1.327735, 1.9979125000000002, 1.33206, -0.0015049999999999786, -0.00010099999999999554, 0.00029083333333335126, 0.0005127777777778064, -4.3181818181798285e-05, 0.0003476923076923138, 0.000277812500000002, 0.0008840476190476269, 0.0009969230769230832, 0.0014785483870967764, -46.74999999999763, -26.49999999999819, ' 51994.'
'2013-08-13', ' EUR_USD', 'hold', ' 1.32916', ' 1.32651', ' 1.3317350000000001', ' 1.323365', ' 1.327312198781604', -0.007649999999999935, -0.011424999999999796, -0.007474999999999898, -0.001194999999999835, -0.001594999999999791, 0.005330000000000057, -0.005733944954128391, -0.008539278813993054, -0.0056035112838599375, -0.0009000493332478489, -0.001200959261504016, 0.0040342723928609705, -116.86649019912642, -121.70283033582875, -87.22255217469, -144.3059072272414, -0.9416077638704756, -68.34355004589564, -62.984840936585385, 3.135950168973357, 72.24265929031236, 19.013818409209563, 60.83565839882006, 23.364492250849008, -6.0304992499459494e-05, 0.0001319425333720638, -0.0015580544641647595, -0.0010580496492620978, 1.3270300000000002, 0.004585000000000283, -18193, -28262, 1709, -33422, 28924, 0.2044884615384616, 0.09845740740740742, 0.10603105413105417, -6.259833942535573, 1.3205385, 1.3350825, 1.3276925, 1.3315125, 1.3317350000000001, 1.323365, 1.3340450000000001, 1.323365, 1.9934175, 1.32922, -0.001827499999999982, -0.0016659999999999898, -0.0004691666666666687, 0.0003261111111111011, 5.772727272728756e-05, 0.00011615384615385557, 0.00012718750000001444, 0.0007459523809523828, 0.000915769230769235, 0.001351612903225808, -26.49999999999819, -0.40000000000040004, ' 73211.'
'2013-08-14', ' EUR_USD', 'buy', ' 1.326525', ' 1.326485', ' 1.328095', ' 1.32392', ' 1.3258851014973123', -0.007365000000000066, -0.007675000000000098, -0.01144999999999996, 0.0007349999999999302, -0.0012199999999999989, -0.0016199999999999548, -0.005521610375979358, -0.005752683336331548, -0.00855796432562117, 0.0005544031680180503, -0.0009188788172071348, -0.0012197830743803802, -229.86598066470467, -70.79998402791264, -117.29900866766785, -122.32483368917674, -87.56785127277101, -144.9109468683812, 47.41436610980424, 23.480809022024676, -64.76407373141579, 2.311276784384687, 72.00501896369794, 18.218437114028795, -0.0026766011676296725, -7.91503026556975e-05, 0.00011309360003307796, -0.0015768715470654232, 1.32624625, 0.006265000000000187, 13871, -18193, -28262, 1709, -33422, 0.20407846153846157, 0.09826, 0.10581846153846157, -37.73992678940579, 1.3215802999999997, 1.3347806999999998, 1.3262562500000001, 1.3278349999999999, 1.328095, 1.32392, 1.3317350000000001, 1.323365, 1.990055, 1.32677875, -0.001585000000000003, -0.002190000000000003, -0.001995000000000006, -0.0002166666666666798, -0.00012136363636362401, -0.0004942307692307618, -8.249999999999924e-05, 0.00029833333333333166, 0.0004088461538461592, 0.00023741935483871074, -0.40000000000040004, 85.69999999999744, ' 60642.'
'2013-08-15', ' EUR_USD', 'sell', ' 1.3264900000000002', ' 1.33506', ' 1.33634', ' 1.320545', ' 1.328863424183562', 0.005884999999999696, 0.0012099999999999334, 0.0008999999999999009, 0.004344999999999821, 0.00930999999999993, 0.007355, 0.004427558447909188, 0.000907148479963964, 0.000674581759309154, 0.003265161961802355, 0.0070224401282292515, 0.005539634180785642, 116.08373876800304, 174.2090783062935, 125.92838471432181, 127.24522107499229, 31.054826041071163, 91.02231650779868, 135.93573000351333, 91.06904889634914, 174.07423819440845, 138.8038818384053, 545.5127748914142, 285.1742476964453, 0.010505760002421996, 0.0037705491167592015, 0.006384791080891593, 0.006578277735262865, 1.33175125, 0.0018399999999998418, 82823, 13871, -18193, -28262, 1709, 0.20407461538461538, 0.09825814814814814, 0.10581646723646725, 51.391323275017356, 1.3219651999999997, 1.3356887999999998, 1.32960875, 1.326505, 1.33634, 1.320545, 1.33634, 1.320545, 1.9966125000000001, 1.327225, 0.000573749999999984, 0.0003810000000000091, -0.00045083333333332626, 0.00044888888888889374, 0.0006854545454545346, 0.00040307692307693335, 0.00042593750000000097, 0.0005926190476190495, 0.0007101923076923145, 0.0006977419354838794, 85.69999999999744, -22.650000000001835, ' 98844.'
'2013-08-16', ' EUR_USD', 'sell', ' 1.33505', ' 1.3327849999999999', ' 1.3380049999999999', ' 1.3311250000000001', ' 1.3340953555251238', 0.0062749999999998085, 0.003609999999999669, -0.0010650000000000936, -0.0012000000000000899, 0.0020699999999997942, 0.0070349999999999024, 0.0047304581194260184, 0.0027159704327870057, -0.0007984406042659172, -0.0008995603398839491, 0.0015555547205823891, 0.005306430322458912, 112.54345826214438, 134.122029576198, 80.03042741002118, 134.96804308638036, 31.533961246415693, 74.70261563952708, 77.83957514657395, 22.994247331235233, 106.31371987343704, 61.20027215436148, 140.47059866175795, 108.20796456058964, 0.003523817770432321, 0.008783814468883775, 0.002060080673962133, 0.0046698678566851485, 1.333675, 0.010959999999999637, -34384, 82823, 13871, -18193, -28262, 0.20539384615384615, 0.09889333333333332, 0.10650051282051283, 111.99993913873756, 1.3230274499999999, 1.3359990499999996, 1.33424125, 1.330775, 1.3380049999999999, 1.330775, 1.3380049999999999, 1.320545, 2.0035675, 1.33150375, 0.001567499999999944, 0.0007919999999999483, 0.0005949999999999752, 0.00038388888888886267, 0.0007236363636363405, 0.0006596153846153846, 0.00048624999999999363, 0.0005888095238095218, 0.0009773076923076897, 0.0009020967741935489, -22.650000000001835, -6.050000000001887, ' 66451.'
'2013-08-18', ' EUR_USD', 'hold', ' 1.33353', ' 1.332925', ' 1.3343500000000001', ' 1.33213', ' 1.3329164194053207', 0.006440000000000001, 0.0064149999999998375, 0.003749999999999698, -0.005009999999999959, -0.001060000000000061, 0.0022099999999998232, 0.004854936165882013, 0.004835998220895309, 0.0028212989260253145, -0.0037445765302499445, -0.0007946116335641412, 0.0016607613200421, 215.68345668366848, 106.74153494118082, 114.21607866094519, 136.0927576848029, 82.24909272435896, 137.38287602299087, 1.3811963923148454, 10.947264688210538, 79.59724297246477, 25.032062730884856, 108.13661280451902, 63.03835072309954, 0.003931596250673156, 0.003629231122539292, 0.008889780347870763, 0.002165340270441973, 1.3330825, 0.007159999999999833, -906, -34384, 82823, 13871, -18193, 0.20504384615384616, 0.0987248148148148, 0.10631903133903135, 81.7383788152617, 1.3231186, 1.3364604, 1.33323375, 1.3339175, 1.3343500000000001, 1.33213, 1.3380049999999999, 1.3311250000000001, 2.0004150000000003, 1.3339025, 0.0015637500000000304, 0.0005230000000000067, 5.0833333333333286e-05, -0.0006349999999999905, 0.00018636363636364612, 0.0004269230769230726, -1.062499999998634e-05, 0.0002261904761904777, 0.0007257692307692371, 0.0008459677419354892, -6.050000000001887, 4.399999999997739, ' 3195.'
'2013-08-19', ' EUR_USD', 'buy', ' 1.33292', ' 1.3333599999999999', ' 1.337475', ' 1.33152', ' 1.3342366940167951', -0.0017000000000000348, 0.0068749999999999645, 0.006849999999999801, -0.0008000000000001339, -0.004574999999999996, -0.0006250000000000977, -0.0012733510104415045, 0.005182870518701655, 0.005163926393317654, -0.0005996282304971922, -0.0034194486279228785, -0.00046852101035626165, 81.1327563611487, 56.34021969688638, 226.10236880553285, 113.24003937245435, 119.41314918578901, 142.21609145082354, 1.6435701804459142, 48.72608848040909, 7.389400698884576, 21.474954443973218, 85.05856800290962, 31.363846294080037, 0.005740147086554701, 0.004259229271562558, 0.003956765466585858, 0.009219031471865952, 1.3339287499999999, -0.009195000000000064, -21836, -906, -34384, 82823, 13871, 0.20506538461538462, 0.09873518518518518, 0.10633019943019945, 91.29232742795588, 1.3232178999999997, 1.3369055999999995, 1.33381875, 1.3332275, 1.337475, 1.33152, 1.337475, 1.33152, 2.003235, 1.33386875, 0.0002837499999999715, 0.0018759999999999888, 0.0009566666666666427, -0.00017444444444445238, 0.00026590909090907675, 0.0005715384615384481, 0.0003984375000000012, 0.0003702380952380994, 0.0008232692307692268, 0.0009532258064516118, 4.399999999997739, 87.04999999999963, ' 57160.'
'2013-08-20', ' EUR_USD', 'sell', ' 1.33337', ' 1.342075', ' 1.3452000000000002', ' 1.33236', ' 1.3393262493807203', 0.00929000000000002, 0.0070149999999999935, 0.015589999999999993, 0.008224999999999927, 0.007914999999999894, 0.0041400000000000325, 0.006970366563249152, 0.005254445493086448, 0.01175286565622679, 0.00616636053529252, 0.005932571805480523, 0.003094320725595812, 159.15466344966134, 261.4501645834062, 136.30809554861838, 247.80518463913313, 434.83988407462687, 243.4342143576355, 416.99514542964175, 289.26121102214995, 152.41950831300156, 265.55645745611133, 127.76066628913699, 232.39177334392676, 0.008536764070443193, 0.012313784650197944, 0.010823187379726667, 0.010518746635243478, 1.3404275, -0.007240000000000357, 39366, -21836, -906, -34384, 82823, 0.2051323076923077, 0.09876740740740739, 0.10636490028490031, 176.51917733279674, 1.3228352, 1.3386377999999999, 1.33825125, 1.33314, 1.3452000000000002, 1.33236, 1.3452000000000002, 1.33152, 2.01138, 1.33663875, 0.0017987500000000711, 0.001772000000000018, 0.002850833333333358, 0.001196111111111126, 0.000466818181818192, 0.0009923076923077025, 0.0009856250000000177, 0.0007516666666666742, 0.0008988461538461582, 0.000894677419354848, 87.04999999999963, -79.65, ' 76702.'
'2013-08-21', ' EUR_USD', 'buy', ' 1.34209', ' 1.334125', ' 1.34273', ' 1.3335249999999998', ' 1.3383047020766303', 0.0012000000000000899, 0.0013400000000001189, -0.0009349999999999081, 0.004949999999999788, 0.0002750000000000252, -3.500000000000725e-05, 0.0009002757094360822, 0.0010054134762922144, -0.0007003430557427443, 0.0037241145823535553, 0.00020617010908274936, -2.62337350842532e-05, 89.86081708030582, 49.11694455864754, 43.60401738346811, 59.06961739882453, 85.9760305411167, 73.14695500163022, 101.26622399010883, 158.08144405107825, 87.13331397037345, 105.650787632287, 14.878635317729197, 67.75939109273715, 0.00010494870631980794, 0.002562532172553787, 0.006317178955308332, 0.00483541148071303, 1.33612625, -0.00136000000000025, -74331, 39366, -21836, -906, -34384, 0.20647307692307693, 0.09941296296296295, 0.10706011396011397, 105.1046166802958, 1.3233259999999998, 1.3389259999999998, 1.3381175, 1.3377225, 1.34273, 1.3335249999999998, 1.3452000000000002, 1.33236, 2.0094925, 1.3384537499999998, 0.002094999999999958, 0.0009450000000000181, 0.0010649999999999826, 0.0009649999999999813, 0.0003349999999999944, 0.000629230769230758, 0.000870624999999986, 0.0006288095238095196, 0.0007244230769230744, 0.0008017741935483894, -79.65, 14.050000000001006, ' 85475.'
'2013-08-22', ' EUR_USD', 'buy', ' 1.334145', ' 1.33555', ' 1.33734', ' 1.32984', ' 1.3342137145652635', 0.0021900000000001363, 0.0026250000000000995, 0.0027650000000001285, 0.009039999999999937, 0.0063749999999997975, 0.0017000000000000348, 0.0016424671506570891, 0.001969353114391357, 0.002074603180558101, 0.006814875123444178, 0.004796208174243269, 0.001274506128875087, 67.673086933889, 38.17193495077699, 154.0471149948114, 82.18808173313043, 64.31592564061636, 95.34537585643892, 145.57771113845482, 173.04390972113876, 123.84906736818526, 182.66099358443026, 146.25949130741324, 138.56208993801775, -0.0017825978093105118, 0.0011731766099319248, 0.0036333850599113426, 0.007392042240241396, 1.33457, -0.005414999999999948, 39529, -74331, 39366, -21836, -906, 0.20525000000000002, 0.09882407407407406, 0.10642592592592595, 53.54772843287429, 1.3238748000000005, 1.3392732, 1.33421875, 1.3381075, 1.3381075, 1.32984, 1.34273, 1.32984, 2.0022599999999997, 1.3358587499999999, -3.374999999999906e-05, 0.0005979999999999652, -0.00011083333333331928, 0.0006227777777777623, 0.0002640909090909032, -0.00020961538461539142, 0.00045593749999998934, 0.00033880952380952297, 0.00045000000000000167, 0.0007982258064516135, 14.050000000001006, 26.900000000003033, ' 75632.'
'2013-08-23', ' EUR_USD', 'hold', ' 1.3355299999999999', ' 1.3382200000000002', ' 1.3409849999999999', ' 1.33334', ' 1.3367835976254492', -0.0038549999999997198, 0.0048600000000003085, 0.005295000000000272, 0.011735000000000273, 0.01171000000000011, 0.00904499999999997, -0.0028724177113795576, 0.0036449271014582026, 0.00397246656788662, 0.008846688805376823, 0.008827675630036795, 0.006804973009573584, 45.63827384522016, 69.4581506581054, 112.50860606875159, 69.71707148921534, 274.31196792936566, 144.15294928111248, 342.5067663050002, 185.8440199149694, 177.47697160129403, 210.62851007809843, 166.1621844344783, 228.7153074469242, 0.0030431132697728716, 0.0002130148325593641, 0.003174698366173691, 0.005639825206749826, 1.33769125, -0.009944999999999649, 18314, 39529, -74331, 39366, -21836, 0.2054692307692308, 0.09892962962962963, 0.10653960113960116, 100.84011665868233, 1.3239353500000002, 1.34003015, 1.33701875, 1.3348475, 1.3409849999999999, 1.33334, 1.3409849999999999, 1.32984, 2.0076549999999997, 1.33537625, -0.0010537500000000755, 0.0007019999999999804, 0.0011058333333332875, 0.0014322222222222052, 0.0006309090909090658, 0.00014923076923075622, 0.0005428124999999895, 0.00030785714285714016, 0.000437884615384606, 0.0008227419354838673, 26.900000000003033, 1.449999999998397, ' 66202.'
'2013-08-25', ' EUR_USD', 'sell', ' 1.33854', ' 1.338685', ' 1.33933', ' 1.33772', ' 1.3383977306941734', 0.0045599999999998975, -0.003390000000000004, 0.005325000000000024, 0.0036249999999999893, 0.012199999999999989, 0.012174999999999825, 0.003417970579968067, -0.002525939310396218, 0.003993670126597486, 0.002715233772264909, 0.009197239320459703, 0.00917821953848808, 56.05588206537659, 81.30056852580655, 49.259740967748094, 74.41579464765938, 120.31703917650327, 75.21088740320931, 114.84574330013625, 173.32827917106485, 353.64422409043556, 192.79069706563746, 183.0324607830207, 217.17414272453084, 0.00362484537241813, 0.003391647178749093, 0.0005605653488398378, 0.0035232779978784817, 1.338605, -0.005064999999999653, 712, 18314, 39529, -74331, 39366, 0.20588000000000004, 0.09912740740740741, 0.10675259259259262, 110.08807135646057, 1.3257312000000006, 1.3399848, 1.33856875, 1.336875, 1.33933, 1.336875, 1.3409849999999999, 1.33334, 2.00819, 1.3378437499999998, -0.0008500000000000174, -0.0011740000000000528, 0.00030916666666665665, 0.0003322222222222029, 0.000690454545454527, 0.00037653846153845165, 0.0002987499999999865, 0.00039190476190476, 0.00037038461538461644, 0.000750322580645156, 1.449999999998397, -8.499999999997954, ' 3587.'
'2013-08-26', ' EUR_USD', 'buy', ' 1.338685', ' 1.337835', ' 1.3394400000000002', ' 1.33568', ' 1.3376080989075803', 0.0022850000000000925, 0.003710000000000102, -0.0042399999999997995, 0.005050000000000221, 0.002775000000000194, 0.011350000000000193, 0.0017109056194078039, 0.0027808488709829306, -0.0031592869250971814, 0.003789058250205563, 0.002078558267044323, 0.008556448056329468, 106.59857868561926, 57.51227406969334, 46.82187048484207, 70.73875972640921, 42.63985482979136, 65.3534346667509, 97.52765221436044, 153.51387275163307, 109.46432754461843, 154.65412883246816, 333.28543028909456, 180.09247001602446, 0.006515319653168235, 0.002987592307980753, 0.0027545421838460864, -7.474204651180137e-05, 1.3376975, -0.0001449999999998397, 5704, 712, 18314, 39529, -74331, 0.20595153846153846, 0.09916185185185183, 0.10678968660968663, 87.44902078585274, 1.3264033000000002, 1.3402857000000001, 1.33791, 1.3386125, 1.3394400000000002, 1.33568, 1.3394400000000002, 1.33568, 2.00728, 1.3380425, 0.0005250000000000532, -0.0006579999999999586, -0.0009599999999999979, 0.00015944444444447746, 0.001031363636363651, 0.000415000000000003, -3.906249999999223e-05, 0.0004766666666666808, 0.0003855769230769297, 0.0005680645161290363, -8.499999999997954, 12.800000000001699, ' 38996.'
'2013-08-27', ' EUR_USD', 'sell', ' 1.3378299999999999', ' 1.33911', ' 1.339875', ' 1.332245', ' 1.3369887691904332', 0.0008899999999998354, 0.0035600000000000076, 0.004985000000000017, 0.006185000000000107, 0.006325000000000136, 0.004050000000000109, 0.0006650625457696308, 0.0026655684923814218, 0.003736531434460802, 0.004640171052384874, 0.0047457016698118125, 0.0030335715248753685, 75.47317889890422, 84.34139955890099, 123.5983520219735, 95.13385751106865, 60.67288785564627, 86.58147292550798, 314.4002522408738, 164.80790513043468, 116.05935960233383, 185.9711303189699, 117.53645117789655, 182.66535434036805, 0.009498609132234166, 0.007474561288016855, 0.003943471904636985, 0.003710199676200763, 1.3375849999999998, 0.0013900000000002244, 54886, 5704, 712, 18314, 39529, 0.20582076923076925, 0.09909888888888889, 0.10672188034188036, 70.70543821043695, 1.3271792000000002, 1.3406503, 1.337265, 1.33826, 1.339875, 1.332245, 1.339875, 1.332245, 2.0059975, 1.3368099999999998, -0.0002774999999999861, 0.0005069999999999907, -0.000475833333333342, 0.0006138888888888645, 0.0003213636363636222, 0.0006261538461538319, 5.18749999999929e-05, 0.0005273809523809392, 0.00039807692307691767, 0.0005154838709677382, 12.800000000001699, -56.24999999999769, ' 68654.'
'2013-08-28', ' EUR_USD', 'sell', ' 1.3390849999999999', ' 1.33346', ' 1.3397700000000001', ' 1.330505', ' 1.335033406208018', -0.005224999999999813, -0.0047600000000000975, -0.0020899999999999253, 0.00010000000000021103, 0.0005350000000001742, 0.0006750000000002032, -0.0039030839966084727, -0.003556963727937183, -0.0015648983564822921, 7.499850003015768e-05, 0.00040137292045702065, 0.0005064582809682006, -264.57983976151934, -102.56568238034414, 1.569632836720534, -107.35039662579122, 48.26602311969372, -71.58139460170169, 32.577118772146136, 13.479299982488778, 59.90721138687388, 33.68374721055759, 33.93846019680022, 42.14093011860675, 0.005258257726246566, 0.005239312180081576, 0.003223804239471756, -0.0002923867001536083, 1.3342987500000003, 0.0021900000000001363, -25606, 54886, 5704, 712, 18314, 0.2060169230769231, 0.09919333333333333, 0.10682358974358977, 14.511823893718235, 1.3282866500000001, 1.34031385, 1.335705, 1.33847, 1.3397700000000001, 1.330505, 1.339875, 1.330505, 2.0050225, 1.33559875, 0.0001100000000000545, -0.00024299999999994882, 0.00040500000000002573, 0.0002550000000000176, 0.00016045454545456715, 0.0008980769230769309, 0.0003334375000000056, 0.00046309523809523733, 0.0003671153846153899, 0.0004558064516129096, -56.24999999999769, -97.50000000000148, ' 70715.'
